date,RSS01_DOSE_Numero1_cumu,RSS02_DOSE_Numero1_cumu,RSS03_DOSE_Numero1_cumu,RSS04_DOSE_Numero1_cumu,RSS05_DOSE_Numero1_cumu,RSS06_DOSE_Numero1_cumu,RSS07_DOSE_Numero1_cumu,RSS08_DOSE_Numero1_cumu,RSS09_DOSE_Numero1_cumu,RSS10_DOSE_Numero1_cumu,RSS11_DOSE_Numero1_cumu,RSS12_DOSE_Numero1_cumu,RSS13_DOSE_Numero1_cumu,RSS14_DOSE_Numero1_cumu,RSS15_DOSE_Numero1_cumu,RSS16_DOSE_Numero1_cumu,RSS17_DOSE_Numero1_cumu,RSS18_DOSE_Numero1_cumu,RSS99_DOSE_Numero1_cumu,RSS01_DOSE_Numero1_jour,RSS02_DOSE_Numero1_jour,RSS03_DOSE_Numero1_jour,RSS04_DOSE_Numero1_jour,RSS05_DOSE_Numero1_jour,RSS06_DOSE_Numero1_jour,RSS07_DOSE_Numero1_jour,RSS08_DOSE_Numero1_jour,RSS09_DOSE_Numero1_jour,RSS10_DOSE_Numero1_jour,RSS11_DOSE_Numero1_jour,RSS12_DOSE_Numero1_jour,RSS13_DOSE_Numero1_jour,RSS14_DOSE_Numero1_jour,RSS15_DOSE_Numero1_jour,RSS16_DOSE_Numero1_jour,RSS17_DOSE_Numero1_jour,RSS18_DOSE_Numero1_jour,RSS99_DOSE_Numero1_jour,RSS01_DOSE_Numero2_cumu,RSS02_DOSE_Numero2_cumu,RSS03_DOSE_Numero2_cumu,RSS04_DOSE_Numero2_cumu,RSS05_DOSE_Numero2_cumu,RSS06_DOSE_Numero2_cumu,RSS07_DOSE_Numero2_cumu,RSS08_DOSE_Numero2_cumu,RSS09_DOSE_Numero2_cumu,RSS10_DOSE_Numero2_cumu,RSS11_DOSE_Numero2_cumu,RSS12_DOSE_Numero2_cumu,RSS13_DOSE_Numero2_cumu,RSS14_DOSE_Numero2_cumu,RSS15_DOSE_Numero2_cumu,RSS16_DOSE_Numero2_cumu,RSS17_DOSE_Numero2_cumu,RSS18_DOSE_Numero2_cumu,RSS99_DOSE_Numero2_cumu,RSS01_DOSE_Numero2_jour,RSS02_DOSE_Numero2_jour,RSS03_DOSE_Numero2_jour,RSS04_DOSE_Numero2_jour,RSS05_DOSE_Numero2_jour,RSS06_DOSE_Numero2_jour,RSS07_DOSE_Numero2_jour,RSS08_DOSE_Numero2_jour,RSS09_DOSE_Numero2_jour,RSS10_DOSE_Numero2_jour,RSS11_DOSE_Numero2_jour,RSS12_DOSE_Numero2_jour,RSS13_DOSE_Numero2_jour,RSS14_DOSE_Numero2_jour,RSS15_DOSE_Numero2_jour,RSS16_DOSE_Numero2_jour,RSS17_DOSE_Numero2_jour,RSS18_DOSE_Numero2_jour,RSS99_DOSE_Numero2_jour,RSS01_DOSES_Total_cumu,RSS02_DOSES_Total_cumu,RSS03_DOSES_Total_cumu,RSS04_DOSES_Total_cumu,RSS05_DOSES_Total_cumu,RSS06_DOSES_Total_cumu,RSS07_DOSES_Total_cumu,RSS08_DOSES_Total_cumu,RSS09_DOSES_Total_cumu,RSS10_DOSES_Total_cumu,RSS11_DOSES_Total_cumu,RSS12_DOSES_Total_cumu,RSS13_DOSES_Total_cumu,RSS14_DOSES_Total_cumu,RSS15_DOSES_Total_cumu,RSS16_DOSES_Total_cumu,RSS17_DOSES_Total_cumu,RSS18_DOSES_Total_cumu,RSS99_DOSES_Total_cumu,RSS01_DOSES_Total_jour,RSS02_DOSES_Total_jour,RSS03_DOSES_Total_jour,RSS04_DOSES_Total_jour,RSS05_DOSES_Total_jour,RSS06_DOSES_Total_jour,RSS07_DOSES_Total_jour,RSS08_DOSES_Total_jour,RSS09_DOSES_Total_jour,RSS10_DOSES_Total_jour,RSS11_DOSES_Total_jour,RSS12_DOSES_Total_jour,RSS13_DOSES_Total_jour,RSS14_DOSES_Total_jour,RSS15_DOSES_Total_jour,RSS16_DOSES_Total_jour,RSS17_DOSES_Total_jour,RSS18_DOSES_Total_jour,RSS99_DOSES_Total_jour
2021-02-22,8500.00,12277.00,37483.00,17599.00,18764.00,95969.00,13304.00,9718.00,17685.00,7764.00,9771.00,15492.00,12758.00,17961.00,17854.00,41948.00,4180.00,9674.00,369217.00,1003.00,959.00,1348.00,325.00,0.00,2314.00,707.00,21.00,29.00,0.00,0.00,1051.00,434.00,756.00,555.00,2345.00,66.00,4.00,11918.00,3.00,0.00,6.00,49.00,42.00,54.00,5.00,1.00,22.00,1.00,1.00,2.00,3.00,8.00,10.00,14.00,20.00,296.00,614.00,1.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,15.00,27.00,8503.00,12277.00,37489.00,17648.00,18806.00,96023.00,13309.00,9719.00,17707.00,7765.00,9772.00,15494.00,12761.00,17969.00,17864.00,41962.00,4200.00,9970.00,369831.00,1004.00,959.00,1348.00,327.00,0.00,2316.00,708.00,21.00,29.00,0.00,0.00,1051.00,434.00,756.00,555.00,2345.00,70.00,19.00,11945.00
2021-02-23,9163.00,12277.00,38892.00,18931.00,18764.00,97676.00,13304.00,9728.00,17719.00,7774.00,9899.00,16261.00,13227.00,18229.00,18552.00,44875.00,4355.00,9700.00,379853.00,663.00,0.00,1409.00,1332.00,0.00,1707.00,0.00,10.00,34.00,10.00,128.00,769.00,469.00,268.00,698.00,2927.00,175.00,26.00,10636.00,3.00,0.00,6.00,49.00,42.00,55.00,5.00,1.00,22.00,1.00,1.00,2.00,3.00,9.00,10.00,14.00,34.00,332.00,669.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14.00,36.00,55.00,9166.00,12277.00,38898.00,18980.00,18806.00,97731.00,13309.00,9729.00,17741.00,7775.00,9900.00,16263.00,13230.00,18238.00,18562.00,44889.00,4389.00,10032.00,380522.00,663.00,0.00,1409.00,1332.00,0.00,1708.00,0.00,10.00,34.00,10.00,128.00,769.00,469.00,269.00,698.00,2927.00,189.00,62.00,10691.00
2021-02-24,9787.00,12521.00,39859.00,20201.00,19201.00,99811.00,13304.00,9754.00,17740.00,7774.00,9899.00,16767.00,13651.00,18432.00,19201.00,47071.00,4445.00,9714.00,389664.00,624.00,244.00,967.00,1270.00,437.00,2135.00,0.00,26.00,21.00,0.00,0.00,506.00,424.00,203.00,649.00,2196.00,90.00,14.00,9811.00,3.00,0.00,6.00,52.00,47.00,56.00,5.00,1.00,22.00,1.00,1.00,2.00,3.00,10.00,10.00,15.00,34.00,359.00,708.00,0.00,0.00,0.00,3.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,27.00,39.00,9790.00,12521.00,39865.00,20253.00,19248.00,99867.00,13309.00,9755.00,17762.00,7775.00,9900.00,16769.00,13654.00,18442.00,19211.00,47086.00,4479.00,10073.00,390372.00,624.00,244.00,967.00,1273.00,442.00,2136.00,0.00,26.00,21.00,0.00,0.00,506.00,424.00,204.00,649.00,2197.00,90.00,41.00,9850.00
2021-02-25,10149.00,13650.00,41198.00,20959.00,19564.00,104148.00,13304.00,9793.00,17749.00,7833.00,9899.00,17531.00,14463.00,19512.00,19987.00,48966.00,4552.00,9746.00,403745.00,362.00,1129.00,1339.00,758.00,363.00,4337.00,0.00,39.00,9.00,59.00,0.00,764.00,812.00,1080.00,786.00,1895.00,107.00,32.00,14081.00,3.00,0.00,6.00,52.00,48.00,61.00,5.00,1.00,22.00,2.00,1.00,2.00,3.00,10.00,10.00,19.00,47.00,388.00,763.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,13.00,29.00,55.00,10152.00,13650.00,41204.00,21011.00,19612.00,104209.00,13309.00,9794.00,17771.00,7835.00,9900.00,17533.00,14466.00,19522.00,19997.00,48985.00,4599.00,10134.00,404508.00,362.00,1129.00,1339.00,758.00,364.00,4342.00,0.00,39.00,9.00,60.00,0.00,764.00,812.00,1080.00,786.00,1899.00,120.00,61.00,14136.00
2021-02-26,10566.00,14369.00,41833.00,22415.00,20331.00,109620.00,13304.00,10051.00,17757.00,7843.00,9899.00,18690.00,15603.00,20466.00,20606.00,52498.00,4644.00,9757.00,420997.00,417.00,719.00,635.00,1456.00,767.00,5472.00,0.00,258.00,8.00,10.00,0.00,1159.00,1140.00,954.00,619.00,3532.00,92.00,11.00,17252.00,3.00,1.00,6.00,52.00,52.00,67.00,5.00,1.00,22.00,2.00,1.00,4.00,3.00,10.00,10.00,21.00,55.00,407.00,805.00,0.00,1.00,0.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,8.00,19.00,42.00,10569.00,14370.00,41839.00,22467.00,20383.00,109687.00,13309.00,10052.00,17779.00,7845.00,9900.00,18694.00,15606.00,20476.00,20616.00,52519.00,4699.00,10164.00,421802.00,417.00,720.00,635.00,1456.00,771.00,5478.00,0.00,258.00,8.00,10.00,0.00,1161.00,1140.00,954.00,619.00,3534.00,100.00,30.00,17294.00
2021-02-27,11368.00,14840.00,41963.00,23947.00,21314.00,113379.00,13304.00,10124.00,17757.00,8087.00,9899.00,19718.00,16273.00,21158.00,21073.00,54597.00,4674.00,9757.00,433977.00,802.00,471.00,130.00,1532.00,983.00,3759.00,0.00,73.00,0.00,244.00,0.00,1028.00,670.00,692.00,467.00,2099.00,30.00,0.00,12980.00,4.00,2.00,8.00,52.00,59.00,70.00,5.00,1.00,22.00,5.00,1.00,4.00,3.00,11.00,11.00,26.00,55.00,407.00,829.00,1.00,1.00,2.00,0.00,7.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,5.00,0.00,0.00,24.00,11372.00,14842.00,41971.00,23999.00,21373.00,113449.00,13309.00,10125.00,17779.00,8092.00,9900.00,19722.00,16276.00,21169.00,21084.00,54623.00,4729.00,10164.00,434806.00,803.00,472.00,132.00,1532.00,990.00,3762.00,0.00,73.00,0.00,247.00,0.00,1028.00,670.00,693.00,468.00,2104.00,30.00,0.00,13004.00
2021-02-28,12116.00,14840.00,41963.00,25040.00,21314.00,115864.00,13304.00,10124.00,17757.00,8087.00,9899.00,20003.00,16935.00,21672.00,21395.00,55161.00,4674.00,9757.00,440651.00,748.00,0.00,0.00,1093.00,0.00,2485.00,0.00,0.00,0.00,0.00,0.00,285.00,662.00,514.00,322.00,564.00,0.00,0.00,6674.00,4.00,2.00,8.00,52.00,59.00,70.00,5.00,1.00,22.00,5.00,1.00,4.00,3.00,12.00,11.00,27.00,55.00,407.00,831.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,12120.00,14842.00,41971.00,25092.00,21373.00,115934.00,13309.00,10125.00,17779.00,8092.00,9900.00,20007.00,16938.00,21684.00,21406.00,55188.00,4729.00,10164.00,441482.00,748.00,0.00,0.00,1093.00,0.00,2485.00,0.00,0.00,0.00,0.00,0.00,285.00,662.00,515.00,322.00,565.00,0.00,0.00,6676.00
2021-03-01,12116.00,14840.00,41963.00,25786.00,21314.00,127475.00,13304.00,10296.00,17771.00,8117.00,9899.00,20622.00,18286.00,22277.00,21915.00,57887.00,4686.00,9757.00,459060.00,0.00,0.00,0.00,746.00,0.00,11611.00,0.00,172.00,14.00,30.00,0.00,619.00,1351.00,605.00,520.00,2726.00,12.00,0.00,18409.00,4.00,2.00,8.00,52.00,59.00,71.00,5.00,2.00,24.00,5.00,1.00,4.00,3.00,12.00,12.00,27.00,63.00,407.00,846.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,0.00,15.00,12120.00,14842.00,41971.00,25838.00,21373.00,127546.00,13309.00,10298.00,17795.00,8122.00,9900.00,20626.00,18289.00,22289.00,21927.00,57914.00,4749.00,10164.00,459906.00,0.00,0.00,0.00,746.00,0.00,11612.00,0.00,173.00,16.00,30.00,0.00,619.00,1351.00,605.00,521.00,2726.00,20.00,0.00,18424.00
2021-03-02,12116.00,14850.00,41963.00,25786.00,21314.00,139110.00,13305.00,10420.00,17771.00,8207.00,9899.00,21566.00,20009.00,22877.00,23060.00,59217.00,4709.00,9778.00,476709.00,0.00,10.00,0.00,0.00,0.00,11635.00,1.00,124.00,0.00,90.00,0.00,944.00,1723.00,600.00,1145.00,1330.00,23.00,21.00,17649.00,4.00,2.00,8.00,52.00,59.00,78.00,5.00,2.00,24.00,5.00,1.00,4.00,5.00,12.00,12.00,27.00,80.00,426.00,891.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,17.00,19.00,45.00,12120.00,14852.00,41971.00,25838.00,21373.00,139188.00,13310.00,10422.00,17795.00,8212.00,9900.00,21570.00,20014.00,22889.00,23072.00,59244.00,4789.00,10204.00,477600.00,0.00,10.00,0.00,0.00,0.00,11642.00,1.00,124.00,0.00,90.00,0.00,944.00,1725.00,600.00,1145.00,1330.00,40.00,40.00,17694.00
2021-03-03,12116.00,14850.00,41963.00,25786.00,21314.00,150970.00,13305.00,10936.00,17772.00,8237.00,9909.00,22276.00,21945.00,23767.00,23870.00,60757.00,4725.00,9818.00,495074.00,0.00,0.00,0.00,0.00,0.00,11860.00,0.00,516.00,1.00,30.00,10.00,710.00,1936.00,890.00,810.00,1540.00,16.00,40.00,18365.00,4.00,2.00,8.00,52.00,59.00,80.00,5.00,2.00,24.00,5.00,1.00,4.00,6.00,12.00,12.00,27.00,84.00,440.00,912.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,14.00,21.00,12120.00,14852.00,41971.00,25838.00,21373.00,151050.00,13310.00,10938.00,17796.00,8242.00,9910.00,22280.00,21951.00,23779.00,23882.00,60784.00,4809.00,10258.00,495986.00,0.00,0.00,0.00,0.00,0.00,11862.00,0.00,516.00,1.00,30.00,10.00,710.00,1937.00,890.00,810.00,1540.00,20.00,54.00,18386.00
2021-03-04,12116.00,14851.00,41963.00,25787.00,21315.00,163320.00,13305.00,11416.00,17773.00,8306.00,9960.00,22716.00,24048.00,24679.00,24425.00,63105.00,4750.00,9858.00,514454.00,0.00,1.00,0.00,1.00,1.00,12350.00,0.00,480.00,1.00,69.00,51.00,440.00,2103.00,912.00,555.00,2348.00,25.00,40.00,19380.00,4.00,2.00,8.00,52.00,59.00,82.00,5.00,2.00,24.00,5.00,1.00,4.00,6.00,13.00,12.00,27.00,89.00,452.00,932.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,12.00,20.00,12120.00,14853.00,41971.00,25839.00,21374.00,163402.00,13310.00,11418.00,17797.00,8311.00,9961.00,22720.00,24054.00,24692.00,24437.00,63132.00,4839.00,10310.00,515386.00,0.00,1.00,0.00,1.00,1.00,12352.00,0.00,480.00,1.00,69.00,51.00,440.00,2103.00,913.00,555.00,2348.00,30.00,52.00,19400.00
2021-03-05,12116.00,14852.00,41963.00,26223.00,21315.00,174760.00,13305.00,11877.00,17773.00,8355.00,10004.00,23030.00,26160.00,25834.00,25306.00,66318.00,4760.00,9963.00,534676.00,0.00,1.00,0.00,436.00,0.00,11440.00,0.00,461.00,0.00,49.00,44.00,314.00,2112.00,1155.00,881.00,3213.00,10.00,105.00,20222.00,4.00,2.00,8.00,52.00,59.00,86.00,5.00,2.00,24.00,5.00,1.00,4.00,9.00,13.00,12.00,28.00,98.00,472.00,969.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,9.00,20.00,37.00,12120.00,14854.00,41971.00,26275.00,21374.00,174846.00,13310.00,11879.00,17797.00,8360.00,10005.00,23034.00,26169.00,25847.00,25318.00,66346.00,4858.00,10435.00,535645.00,0.00,1.00,0.00,436.00,0.00,11444.00,0.00,461.00,0.00,49.00,44.00,314.00,2115.00,1155.00,881.00,3214.00,19.00,125.00,20259.00
2021-03-06,12116.00,14852.00,41963.00,26571.00,21315.00,184402.00,13305.00,11982.00,17773.00,8355.00,10004.00,23030.00,27751.00,26247.00,27104.00,68095.00,4760.00,9963.00,550356.00,0.00,0.00,0.00,348.00,0.00,9642.00,0.00,105.00,0.00,0.00,0.00,0.00,1591.00,413.00,1798.00,1777.00,0.00,0.00,15680.00,4.00,2.00,8.00,53.00,59.00,92.00,5.00,2.00,24.00,5.00,1.00,4.00,9.00,13.00,13.00,28.00,98.00,472.00,977.00,0.00,0.00,0.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,8.00,12120.00,14854.00,41971.00,26624.00,21374.00,184494.00,13310.00,11984.00,17797.00,8360.00,10005.00,23034.00,27760.00,26260.00,27117.00,68123.00,4858.00,10435.00,551333.00,0.00,0.00,0.00,349.00,0.00,9648.00,0.00,105.00,0.00,0.00,0.00,0.00,1591.00,413.00,1799.00,1777.00,0.00,0.00,15688.00
2021-03-07,12116.00,14853.00,41963.00,27340.00,21315.00,193776.00,13305.00,11982.00,17773.00,8365.00,10004.00,23198.00,29402.00,26677.00,28404.00,69858.00,4760.00,9963.00,565856.00,0.00,1.00,0.00,769.00,0.00,9374.00,0.00,0.00,0.00,10.00,0.00,168.00,1651.00,430.00,1300.00,1763.00,0.00,0.00,15500.00,4.00,2.00,8.00,53.00,59.00,95.00,5.00,2.00,24.00,5.00,1.00,4.00,9.00,13.00,13.00,28.00,98.00,472.00,980.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,12120.00,14855.00,41971.00,27393.00,21374.00,193871.00,13310.00,11984.00,17797.00,8370.00,10005.00,23202.00,29411.00,26690.00,28417.00,69886.00,4858.00,10435.00,566836.00,0.00,1.00,0.00,769.00,0.00,9377.00,0.00,0.00,0.00,10.00,0.00,168.00,1651.00,430.00,1300.00,1763.00,0.00,0.00,15503.00
2021-03-08,12116.00,14853.00,41963.00,27341.00,21315.00,204156.00,13305.00,12099.00,17773.00,8365.00,10014.00,23198.00,31021.00,27107.00,29702.00,72418.00,4775.00,9981.00,582306.00,0.00,0.00,0.00,1.00,0.00,10380.00,0.00,117.00,0.00,0.00,10.00,0.00,1619.00,430.00,1298.00,2560.00,15.00,18.00,16450.00,4.00,2.00,8.00,53.00,59.00,505.00,5.00,2.00,24.00,5.00,1.00,4.00,10.00,13.00,13.00,28.00,103.00,475.00,1402.00,0.00,0.00,0.00,0.00,0.00,410.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,3.00,422.00,12120.00,14855.00,41971.00,27394.00,21374.00,204661.00,13310.00,12101.00,17797.00,8370.00,10015.00,23202.00,31031.00,27120.00,29715.00,72446.00,4878.00,10456.00,583708.00,0.00,0.00,0.00,1.00,0.00,10790.00,0.00,117.00,0.00,0.00,10.00,0.00,1620.00,430.00,1298.00,2560.00,20.00,21.00,16872.00
2021-03-09,12116.00,14853.00,41963.00,27341.00,21315.00,214994.00,13305.00,12445.00,17827.00,8365.00,10024.00,23198.00,33402.00,27780.00,31042.00,74834.00,4777.00,9987.00,600424.00,0.00,0.00,0.00,0.00,0.00,10838.00,0.00,346.00,54.00,0.00,10.00,0.00,2381.00,673.00,1340.00,2416.00,2.00,6.00,18118.00,4.00,2.00,8.00,53.00,59.00,1063.00,5.00,2.00,41.00,5.00,1.00,4.00,10.00,13.00,15.00,30.00,111.00,489.00,2004.00,0.00,0.00,0.00,0.00,0.00,558.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,8.00,14.00,602.00,12120.00,14855.00,41971.00,27394.00,21374.00,216057.00,13310.00,12447.00,17868.00,8370.00,10025.00,23202.00,33412.00,27793.00,31057.00,74864.00,4888.00,10476.00,602428.00,0.00,0.00,0.00,0.00,0.00,11396.00,0.00,346.00,71.00,0.00,10.00,0.00,2381.00,673.00,1342.00,2418.00,10.00,20.00,18720.00
2021-03-10,12116.00,14853.00,42689.00,28070.00,22193.00,224132.00,13494.00,12625.00,17828.00,8413.00,10034.00,23198.00,36168.00,28738.00,32250.00,76858.00,4834.00,9987.00,619395.00,0.00,0.00,726.00,729.00,878.00,9138.00,189.00,180.00,1.00,48.00,10.00,0.00,2766.00,958.00,1208.00,2024.00,57.00,0.00,18971.00,4.00,2.00,156.00,53.00,59.00,1596.00,5.00,2.00,41.00,7.00,1.00,4.00,10.00,13.00,15.00,33.00,134.00,489.00,2715.00,0.00,0.00,148.00,0.00,0.00,533.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,23.00,0.00,711.00,12120.00,14855.00,42845.00,28123.00,22252.00,225729.00,13499.00,12627.00,17869.00,8420.00,10035.00,23202.00,36178.00,28751.00,32265.00,76891.00,4968.00,10476.00,622111.00,0.00,0.00,874.00,729.00,878.00,9672.00,189.00,180.00,1.00,50.00,10.00,0.00,2766.00,958.00,1208.00,2027.00,80.00,0.00,19683.00
2021-03-11,12592.00,15231.00,44281.00,29416.00,23448.00,234404.00,15154.00,12802.00,18401.00,8478.00,10088.00,23962.00,39112.00,30089.00,34311.00,81685.00,4848.00,9993.00,649251.00,476.00,378.00,1592.00,1346.00,1255.00,10272.00,1660.00,177.00,573.00,65.00,54.00,764.00,2944.00,1351.00,2061.00,4827.00,14.00,6.00,29856.00,5.00,2.00,158.00,54.00,62.00,1848.00,5.00,2.00,55.00,11.00,2.00,4.00,10.00,14.00,16.00,33.00,160.00,493.00,3025.00,1.00,0.00,2.00,1.00,3.00,252.00,0.00,0.00,14.00,4.00,1.00,0.00,0.00,1.00,1.00,0.00,26.00,4.00,310.00,12597.00,15233.00,44439.00,29470.00,23510.00,236254.00,15159.00,12804.00,18456.00,8489.00,10090.00,23966.00,39122.00,30103.00,34327.00,81718.00,5008.00,10486.00,652278.00,477.00,378.00,1594.00,1347.00,1258.00,10525.00,1660.00,177.00,587.00,69.00,55.00,764.00,2944.00,1352.00,2062.00,4827.00,40.00,10.00,30167.00
2021-03-12,13011.00,15453.00,46722.00,30395.00,24978.00,245900.00,16707.00,13072.00,19016.00,8488.00,10807.00,25741.00,41549.00,32145.00,36623.00,86806.00,4895.00,10002.00,683336.00,419.00,222.00,2441.00,979.00,1530.00,11496.00,1553.00,270.00,615.00,10.00,719.00,1779.00,2437.00,2056.00,2312.00,5121.00,47.00,9.00,34085.00,5.00,2.00,158.00,54.00,67.00,2046.00,6.00,2.00,55.00,11.00,2.00,5.00,10.00,15.00,16.00,34.00,201.00,494.00,3274.00,0.00,0.00,0.00,0.00,5.00,198.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,41.00,1.00,249.00,13016.00,15455.00,46880.00,30449.00,25045.00,247949.00,16713.00,13074.00,19071.00,8499.00,10809.00,25746.00,41559.00,32160.00,36639.00,86840.00,5096.00,10496.00,686613.00,419.00,222.00,2441.00,979.00,1535.00,11695.00,1554.00,270.00,615.00,10.00,719.00,1780.00,2437.00,2057.00,2312.00,5122.00,88.00,10.00,34335.00
2021-03-13,13288.00,17028.00,49290.00,32050.00,26094.00,256221.00,18452.00,13294.00,19053.00,8528.00,11552.00,26719.00,43847.00,35507.00,38808.00,91705.00,4895.00,10002.00,717365.00,277.00,1575.00,2568.00,1655.00,1116.00,10321.00,1745.00,222.00,37.00,40.00,745.00,978.00,2298.00,3362.00,2185.00,4899.00,0.00,0.00,34029.00,5.00,2.00,159.00,54.00,70.00,2050.00,6.00,2.00,55.00,11.00,3.00,5.00,11.00,15.00,17.00,35.00,201.00,494.00,3287.00,0.00,0.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,13.00,13293.00,17030.00,49449.00,32104.00,26164.00,258274.00,18458.00,13296.00,19108.00,8539.00,11555.00,26724.00,43858.00,35522.00,38825.00,91740.00,5096.00,10496.00,720655.00,277.00,1575.00,2569.00,1655.00,1119.00,10325.00,1745.00,222.00,37.00,40.00,746.00,978.00,2299.00,3362.00,2186.00,4900.00,0.00,0.00,34042.00
2021-03-14,13288.00,18609.00,51405.00,33428.00,26406.00,266411.00,19938.00,13294.00,19079.00,8528.00,11820.00,27636.00,46065.00,37703.00,39823.00,96302.00,4895.00,10002.00,745664.00,0.00,1581.00,2115.00,1378.00,312.00,10190.00,1486.00,0.00,26.00,0.00,268.00,917.00,2218.00,2196.00,1015.00,4597.00,0.00,0.00,28299.00,5.00,2.00,159.00,57.00,70.00,2052.00,6.00,2.00,55.00,11.00,3.00,5.00,12.00,15.00,17.00,36.00,201.00,494.00,3294.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,7.00,13293.00,18611.00,51564.00,33485.00,26476.00,268466.00,19944.00,13296.00,19134.00,8539.00,11823.00,27641.00,46077.00,37718.00,39840.00,96338.00,5096.00,10496.00,748961.00,0.00,1581.00,2115.00,1381.00,312.00,10192.00,1486.00,0.00,26.00,0.00,268.00,917.00,2219.00,2196.00,1015.00,4598.00,0.00,0.00,28306.00
2021-03-15,13818.00,18609.00,54132.00,35572.00,28561.00,276887.00,20065.00,13708.00,19161.00,8552.00,12044.00,28471.00,47531.00,39746.00,40934.00,102200.00,4904.00,10002.00,776056.00,530.00,0.00,2727.00,2144.00,2155.00,10476.00,127.00,414.00,82.00,24.00,224.00,835.00,1466.00,2043.00,1111.00,5898.00,9.00,0.00,30392.00,5.00,2.00,159.00,58.00,73.00,2114.00,6.00,2.00,55.00,17.00,4.00,5.00,12.00,15.00,17.00,38.00,233.00,494.00,3401.00,0.00,0.00,0.00,1.00,3.00,62.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,2.00,32.00,0.00,107.00,13823.00,18611.00,54291.00,35630.00,28634.00,279004.00,20071.00,13710.00,19216.00,8569.00,12048.00,28476.00,47543.00,39761.00,40951.00,102238.00,5137.00,10496.00,779460.00,530.00,0.00,2727.00,2145.00,2158.00,10538.00,127.00,414.00,82.00,30.00,225.00,835.00,1466.00,2043.00,1111.00,5900.00,41.00,0.00,30499.00
2021-03-16,14391.00,19509.00,56796.00,37268.00,29839.00,287389.00,20585.00,14108.00,19250.00,8571.00,12206.00,29103.00,48239.00,42161.00,42428.00,108185.00,4916.00,10002.00,806173.00,573.00,900.00,2664.00,1696.00,1278.00,10502.00,520.00,400.00,89.00,19.00,162.00,632.00,708.00,2415.00,1494.00,5985.00,12.00,0.00,30117.00,5.00,2.00,159.00,58.00,79.00,2118.00,8.00,2.00,55.00,17.00,5.00,5.00,12.00,15.00,17.00,39.00,241.00,494.00,3427.00,0.00,0.00,0.00,0.00,6.00,4.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,8.00,0.00,26.00,14396.00,19511.00,56955.00,37326.00,29918.00,289510.00,20593.00,14110.00,19305.00,8588.00,12211.00,29108.00,48251.00,42176.00,42445.00,108224.00,5157.00,10496.00,809603.00,573.00,900.00,2664.00,1696.00,1284.00,10506.00,522.00,400.00,89.00,19.00,163.00,632.00,708.00,2415.00,1494.00,5986.00,20.00,0.00,30143.00
